user_id,products,reviews
6370586,294,171
7187896,316,100
9262289,4076,125
9932924,893,118
10562982,1506,112
12904083,254,128
166338,1601,301
355671,168,95
11865060,1696,107
6602193,1343,98
7400451,625,89
8195406,1195,137
8523399,6525,872
9762525,11228,82
9987989,583,86
11181881,947,94
11258943,3617,193
11677329,660,96
11748062,607,116
11766424,1428,362
11811337,761,121
12200624,2730,185
419475,5057,140
1557084,334,84
3300378,100,97
4132448,2817,93
4451263,9333,277
4863410,2739,108
4906691,842,95
5619882,2145,119
6356799,613,150
6513467,951,111
6524907,603,83
6838639,463,166
7790981,2385,294
8666791,460,217
8843670,1815,165
9480057,1638,82
12564779,89,96
12813426,117,82
11300236,740,97
1368381,611,80
3400787,482,157
4643726,4317,493
5435366,3222,85
6031355,4429,805
6591739,1577,142
9425172,997,126
11323860,383,83
11331346,1908,186
11793066,2039,177
12052947,8533,108
12066049,1218,99
13095804,191,101
1083516,414,111
2901075,478,100
3792828,415,176
3975853,668,168
4270981,4607,122
4304891,992,145
4402123,1084,686
4763637,1700,93
5826604,3433,96
7332331,1760,118
7820738,2591,101
8032242,1144,83
8153031,513,115
8527806,6426,231
8644878,140,121
8852448,5282,114
9624309,1947,320
12817019,159,379
705190,417,103
9032599,3490,272
11233248,358,104
13836851,1148,375
3209238,498,98
5990117,384,97
7461943,353,134
7717201,1026,143
8203778,741,150
8306310,1634,85
8468136,2911,83
9321962,669,94
9647188,955,411
9693013,659,81
10178924,1824,270
11287667,1037,224
11544091,201,105
11561207,310,95
11617397,5905,145
11628892,1141,124
11740844,641,158
11897954,6743,107
13507497,3443,692
4318452,346,172
4334314,514,226
4391043,525,132
4537969,324,117
4715698,698,151
5932847,1393,97
6218113,751,269
6380241,703,88
6383448,1194,105
7099977,876,92
7594558,285,116
7868784,1228,359
8011300,276,88
8519935,1467,128
8779922,1257,145
9620912,1093,304
10432338,253,82
13832947,1900,285
3238444,1601,126
7400564,512,81
7793522,4931,175
8874889,1454,90
9225838,560,87
9958889,573,111
10255854,865,88
11170903,3280,141
11178916,1023,84
11388331,3121,112
11593563,540,154
11646704,876,335
12146165,215,88
12148786,1022,435
12940233,1278,108
627182,521,316
1930113,220,80
2603680,1786,91
3183762,1645,96
4361356,315,82
4760689,2665,108
4984326,331,96
5161263,318,100
5167760,1776,115
5342304,295,101
5888886,1066,260
6279304,508,151
10006567,453,88
10464345,420,100
12840556,9402,207
13102261,962,114
7860561,1393,187
11514800,3735,388
5187433,697,108
5247621,1067,169
6927282,519,85
7995165,1037,90
8722671,3014,141
9006594,1866,113
9122923,877,141
9350598,254,80
9367724,633,606
9521000,1714,123
9911449,3870,104
10241327,9392,93
10906101,2738,116
11105103,797,86
11404846,3674,289
11767574,765,92
11908956,844,190
11959738,971,103
12535700,471,88
13132631,1144,292
13809397,1086,110
14097231,3497,83
1343991,42,88
2004727,455,126
2594940,628,124
2812144,1295,102
4363329,893,128
5664412,412,102
6409878,4278,96
6556244,942,110
6581976,546,102
7169809,541,104
10905094,4224,117
12703822,871,342
280017,358,84
1888970,108,83
5490567,1524,208
4802355,400,136
6775939,1974,85
7520351,725,82
8181877,671,108
8190863,1074,104
8671556,1243,125
8854025,1647,100
9828256,1140,82
10197611,500,87
10911835,890,171
11172410,1169,142
11203105,3790,88
11357766,581,113
11370635,627,96
11572285,308,161
11855561,1885,254
11881366,1638,389
11942292,463,82
112761,205,110
779241,756,274
2651203,220,119
3237819,318,126
3963306,561,344
4298862,3144,161
5547838,693,146
6256500,314,120
6566948,604,84
7012617,1746,103
7098395,191,1174
7277407,362,114
7578740,262,109
7584900,320,137
8325403,732,118
9465587,279,80
12660414,353,115
13055248,33,113
4174064,1644,106
8437426,557,138
11067354,535,80
8724848,1305,109
11016666,775,83
11168467,863,163
11387850,1889,365
11395517,3200,150
11556265,1414,96
11566441,435,131
11643042,571,112
12122994,1285,97
12156373,173,87
12214598,3343,112
13551610,466,85
13783123,1578,237
14167491,9352,136
2237499,885,153
2894575,2747,184
3622741,997,163
4176793,1587,102
4543965,1225,215
5296894,3616,191
5425649,827,111
7295964,1317,84
7768969,1578,84
7784237,996,133
1483077,171,136
2014096,210,93
11569650,622,121
5019182,2202,186
5532071,252,84
8642905,1941,122
11167749,1676,92
11250160,7221,183
11356180,1371,81
11380608,326,104
11649968,1308,105
11819553,1326,240
11833650,537,83
11876138,2828,117
12191862,378,88
12231083,270,527
12403757,454,100
13096595,228,106
13872193,252,92
13903795,435,123
14285789,959,85
8144,458,82
58051,309,132
1568524,791,109
1659607,4030,118
2443916,4419,93
3765203,296,126
3917490,459,106
4526631,198,131
4991462,449,173
6373302,1407,81
6709524,596,93
7015884,341,108
7025658,272,134
8479157,733,94
10276511,326,95
10631620,212,165
10951202,2272,236
1304606,791,117
7223500,447,85
4969416,1641,252
6400911,612,101
5747186,499,86
7206827,923,83
7487685,772,195
7554730,1971,85
8296928,3097,161
9202331,630,180
10360773,3525,130
10563406,1283,96
11046705,276,144
11507067,3663,104
11551044,4695,132
11580850,3393,159
11610649,3069,175
11627280,557,87
12131904,2762,138
12378378,4902,103
12481183,719,82
13835682,319,96
14128137,3515,82
782569,551,85
1133538,1297,124
1735059,1709,131
3133800,526,93
4409887,800,90
5158813,7937,115
5294503,305,80
5484146,260,103
6470808,4,152
6978341,1324,104
8422044,1015,91
8757760,239,104
8802278,450,80
8824408,20721,187
9671108,128,93
9857815,1036,423
10098661,1587,130
10278625,1829,241
246263,266,101
1360654,155,113
12069531,769,227
472531,11127,235
5359083,659,88
6150955,619,101
6714378,13258,281
7534460,1388,239
7582000,441,93
9386043,491,81
9441630,900,86
10911775,1152,84
11259847,562,116
11266782,1023,210
11439899,2526,215
11516832,1514,99
11683899,1339,185
11760853,652,96
12003999,1710,100
12030679,515,96
12789125,1988,115
14116719,1028,133
34770,368,158
740886,352,94
1078764,315,84
3161475,704,86
3523397,4676,122
3700921,551,100
3736929,338,105
3937252,535,235
4153732,530,148
4540371,970,108
5172721,399,112
5232316,1317,277
5517095,494,246
5721223,484,100
6468817,700,80
6484333,351,148
6769938,2144,122
7792165,290,80
7897348,4411,404
8235451,314,86
8475809,1569,198
8641032,610,93
12256634,56,84
12601319,922,195
11232326,1681,83
889045,3954,263
1556233,910,111
5480411,916,88
6306136,395,84
7365953,624,84
8159765,702,100
8527066,2369,90
8610898,530,157
8651961,1370,146
9775394,1460,237
9832361,668,157
10674866,3404,87
11439259,1859,180
11596548,700,149
11603759,821,182
11755565,5448,350
11813971,581,81
12079411,2723,154
12450535,384,85
12879862,1781,89
2439008,459,126
2640088,1799,331
3267091,1072,90
3366677,3085,89
4099780,1437,92
4365810,323,116
4589551,4919,356
5060420,382,114
5288146,1334,117
5300683,1317,136
5621309,220,81
5742039,302,93
6134269,834,91
6236576,637,83
6728599,491,84
6795960,521,250
7806056,1865,146
8884079,497,85
9383778,549,104
9515706,591,140
10411745,947,136
11065075,341,194
11114919,558,112
13305514,421,97
7571505,351,108
9888966,534,86
10431275,509,95
10434194,933,198
10865200,1745,273
11322241,329,117
11451051,907,146
11477865,813,92
11526795,6690,129
11589212,5515,101
11744671,1196,107
11750799,769,179
12872914,189,115
13494366,680,112
13857627,2166,89
14134592,3283,106
226103,790,328
338991,806,86
2028406,1380,179
2932625,1029,105
4446041,1744,87
6742750,894,148
7239658,668,83
7246079,550,84
8257919,581,94
9850860,567,332
9877878,229,155
12392912,436,97
14275432,171,86
1848546,170,93
8017170,1595,120
11259525,862,163
927895,2723,110
2888820,7499,326
6655091,1369,90
7720764,832,102
8009963,317,180
8904213,2052,213
9797897,4174,155
10708354,5485,200
11820733,295,143
11899624,1497,130
12391051,4101,526
12574343,1222,118
12666758,888,99
12865728,2055,112
13811385,388,102
154700,1144,132
621162,220,132
2585644,315,92
3837196,187,105
4357768,358,115
4569514,691,84
4591865,1340,86
4856309,512,145
5458122,881,107
5670008,364,150
6025085,317,110
6139667,1959,517
7861463,262,83
9381143,370,154
9552534,821,146
9674078,353,193
11036706,3874,319
12548720,471,168
744946,4243,83
7825966,506,84
289256,659,88
2854497,1221,428
6933645,844,106
8691685,1949,112
11553279,1552,92
11560531,755,130
11611721,824,100
11617429,691,488
11719324,806,150
11739331,1015,116
11799744,2405,128
11810467,1493,107
13949032,881,140
14113316,925,186
14133273,205,152
3259699,5818,84
4149660,1226,143
5537770,150,81
5690099,568,84
5701337,158,80
5801149,358,82
6132559,1695,98
6960836,93,83
7471585,711,87
7525779,370,91
9696229,638,107
12328078,320,147
12532541,504,127
12612642,289,91
240526,818,106
6204738,1555,138
7656097,583,148
7898455,1415,212
9084076,1243,124
9110060,1008,291
9281559,935,285
10869535,2214,171
11405046,425,92
11442867,1748,105
11498803,493,149
11835776,949,133
12860473,613,139
14133481,249,126
14192540,275,109
1089201,366,92
1142735,429,178
1177024,2987,108
1797161,691,83
4621546,417,123
4927229,583,141
5223876,1300,88
8102158,296,152
8779981,282,105
9633161,2479,124
11125628,1552,190
12578679,721,86
13027895,1798,161
2452844,770,84
3356693,451,96
2808527,1366,159
5292759,1034,89
7521362,426,136
8019515,2188,85
8853001,512,199
9951176,1816,104
11147630,873,128
11266865,831,81
11299186,1189,155
11310743,503,155
11382824,394,92
11383261,380,97
11722284,1367,160
12046955,451,90
12108222,1028,195
12146285,406,124
12242965,628,80
12597658,1054,103
52279,975,84
272183,812,81
550144,2108,255
711498,1407,123
1239789,590,97
1384454,862,274
2563625,190,86
3813423,885,457
4282784,413,91
4413959,1047,84
5323541,279,104
5513570,667,80
5734424,279,143
5837032,1497,275
5950425,294,92
5965672,537,83
6270481,277,200
6320369,829,216
6429137,8098,208
7358876,370,93
7704047,616,80
7808390,404,81
8852493,3756,155
12720650,3191,431
11283041,859,2062
6411961,278,86
6656095,1384,118
8028800,2526,170
10129753,3264,606
10215536,3526,175
11439967,1339,127
11767981,666,112
11842821,1257,375
12091462,1124,389
12109728,737,181
12127618,1379,106
13236297,3698,596
388770,680,89
1120278,863,137
1257111,826,182
3036120,297,108
3801359,260,110
5765696,504,89
6164351,284,80
6257625,170,143
6486437,5258,91
6729797,179,101
7052540,7246,136
7076552,290,131
7981769,480,113
8075121,577,109
8549976,279,164
8629692,2414,152
8947648,1044,117
8972193,324,102
9482197,1532,144
9853042,336,86
12330238,371,126
12400142,476,153
12830704,1860,229
10999,538,98
1507315,63,112
8906605,1887,103
12828000,915,84
456775,1387,88
574944,5920,2535
4055603,6140,566
6227247,2592,318
10095803,1281,84
11611930,308,80
11792580,6746,455
12013969,294,99
12392103,448,116
12484146,927,244
12704656,1522,780
13405330,277,84
13917156,585,140
585103,435,100
846788,515,88
3874489,1401,81
4415939,2517,133
5469421,2226,84
5610958,493,104
5677184,741,143
5792110,548,147
5864145,1024,98
6515829,514,137
8800728,218,82
9036943,1139,95
9629876,211,84
10664328,259,116
4557857,404,275
10067739,1062,134
13146788,11101,162
6199644,6957,101
7471461,4608,87
8903879,346,118
11296610,881,163
11514104,2190,84
11626996,495,92
11656130,1807,3804
11898398,814,102
12080257,1288,95
12436921,1140,171
12766784,334,81
12792103,439,86
13069132,527,119
13197829,536,117
14111377,1105,116
14268905,2223,80
15484,1046,83
858743,534,91
2916604,369,88
3208447,501,163
3769576,265,117
4300632,1222,683
4346140,1053,130
4477077,622,155
4762973,523,89
4858821,805,430
5637023,359,235
6210065,233,89
7340787,506,312
7486110,997,131
8650960,1636,135
8766458,846,138
13778256,838,185
1756769,395,121
12733287,971,129
476878,1124,214
1130013,1009,93
2670880,2775,322
5365803,460,129
6238999,30108,85
7373122,557,151
9214962,1045,114
10845887,1795,172
11329396,1360,115
11576200,6131,160
11764828,715,98
11839272,1537,109
12000140,361,147
12004660,818,86
12345558,431,182
890848,952,98
1550276,277,82
3017568,764,132
3523772,440,85
3525180,506,166
4154207,458,145
4263468,1308,1079
4966828,245,138
4994401,890,252
5259183,1009,85
5656692,558,86
5683785,454,115
6007163,799,108
6313266,421,147
7305804,398,285
7685565,853,126
9190963,483,109
9192516,772,83
10450769,771,86
11048293,175,104
12516688,327,111
13557234,1314,184
13755828,526,95
1090678,561,91
7174435,992,88
11522961,1169,135
14099883,679,115
1169784,767,446
2057794,1302,184
6337429,567,84
6543104,1533,90
7685703,3986,207
7999844,1248,98
8400220,732,100
9341126,812,109
10670909,2008,133
11164341,780,84
11232072,421,80
11249018,855,111
11333149,11979,823
11505064,1878,88
11709809,560,97
11710262,524,100
11859299,603,92
11927686,975,117
12163979,1239,100
12994200,548,100
13709059,3293,83
13940277,1174,90
14191602,359,101
3227799,373,101
4501212,1128,143
4529256,330,89
4754787,1265,132
4915904,459,234
5564491,450,90
5647656,581,154
6215931,286,89
6908801,750,81
7058823,437,83
7100989,830,120
9361260,734,80
10491099,461,118
10722099,254,81
12453141,367,114
13295866,215,100
10494065,2575,93
11673266,800,189
6763176,3306,95
3259504,433,101
4268021,552,162
5980060,475,166
6481292,3077,171
6710820,598,81
10088924,4742,279
10303405,4861,128
10383591,650,83
11225985,4841,108
11270831,2488,183
11417192,1837,248
11778729,11623,202
11895351,4938,739
12052181,1881,197
12121156,4117,119
12319938,2103,240
13504802,3771,89
14111872,535,107
777129,752,181
1257453,492,92
4153038,560,97
4728626,1303,80
4829336,161,82
4830156,1040,136
5215796,757,134
5643080,3701,169
6613373,357,108
7459510,435,300
7546381,2237,80
7644455,3289,230
8588620,485,154
8928766,659,100
9191897,1238,185
9649053,450,171
11004625,285,102
13156979,185,90
13651740,388,84
14110374,166,82
772278,1289,105
9439125,819,253
4457971,2043,2647
8768506,1656,81
10390374,482,114
10444136,3146,140
11174690,753,95
11384516,198,94
11502646,1387,96
11545086,840,120
11648016,2129,126
11785123,456,135
11925681,1634,81
12037488,1050,99
12536206,344,93
13108958,408,96
13340226,1336,123
13361072,2790,110
4440980,127,92
4636289,1819,460
5068444,856,238
5427043,1224,98
5672687,2725,98
6101020,167,152
6447430,267,86
6511469,300,108
6645756,161,81
7008754,261,90
9879734,516,85
10018463,283,122
12234994,1812,205
12676283,951,117
13135400,306,91
13381373,420,219
11543439,1414,94
5306988,1307,133
12114992,1025,91
8367978,1794,138
8463546,2368,92
8666868,2212,190
9037132,723,91
10642273,818,141
10984082,865,814
11158315,523,105
11183844,3355,137
11575635,1891,89
11701297,387,81
11877290,415,110
11909506,1320,163
2558446,2021,93
2633137,1289,137
2869106,354,80
3159691,1740,116
3740948,323,94
3771128,2325,245
3868555,1373,108
4105361,1661,89
4368972,208,81
4517589,477,86
4523122,477,87
4898119,267,104
5845967,1684,280
6214692,687,81
6268133,290,134
6371338,444,102
6908753,159,82
7056113,174,112
7855655,2674,132
10483457,1163,111
13249255,197,81
13273788,120,252
14267398,1898,469
13353462,1567,498
2988325,1973,82
9452467,628,95
2332474,739,136
8851937,1628,178
9063906,11152,94
9410952,627,125
9578027,1408,109
9933526,1935,189
10044073,782,90
10728658,1042,95
11139928,1122,224
11239215,2212,198
11266925,421,84
11270935,294,81
11532630,2904,123
11675911,1045,98
11851592,1660,113
779548,1240,137
3414681,665,118
3526514,485,114
3788456,830,117
4841293,107,146
5607091,340,85
5671276,1301,164
5744788,2028,97
5886350,318,244
6704260,309,95
6787253,289,98
6866372,228,139
6902397,252,126
7040229,291,80
8059417,885,100
8730669,1170,82
12522105,10,81
13549430,214,82
108760,1042,98
5881829,307,124
7368347,2119,98
9392254,534,112
11516242,1231,234
5901876,2312,86
6446535,915,87
8679972,2142,873
9724215,669,120
10595384,337,85
10904842,447,104
10971912,858,392
11032356,1657,94
11555391,982,92
11605236,255,90
11611724,1120,99
11639674,2679,87
11642721,2172,119
13264795,1598,180
13383542,325,157
13957313,1154,110
765975,2688,248
1353327,3252,2164
2787378,1280,156
3708121,1263,137
3777571,1145,91
4129014,1080,689
4428292,346,90
4731740,375,109
5115856,595,107
5120460,792,114
6421446,893,558
6659041,715,229
6668100,411,100
6678047,1508,218
8087126,764,96
8340518,433,102
8458227,405,214
8706224,211,95
8769179,449,111
2077327,228,105
